occupancy,ILP,intensity,reuse_ratio,ld_coalesce,st_coalesce,L2_hit_rate,L1_hit_rate,branch_eff,pwr_avg
0.17896190545218318,5.46979562035452,3.7845372259342365,0.26648310856053936,0.08,1,97.135075397349,26.393057483300392,99.55772843100064,47.69137669239139
0.01615744692747217,0.6378868798171667,0.9777205943233308,0.23798302913022495,0.10304524680214777,1,99.78176063599456,21.090916671689833,99.99662144835312,59.22692661542885
0.20392812478297162,6.031357213005736,1.7067568494276553,1.2897801747336044,0.1,1,88.04493788116218,19.1957537738173,99.43584906374713,60.93413433481361
0.035100111712109874,1.6054003502757541,2.2030570456037806,0.05,0.06013791921884307,1,100.0,34.03420675379666,100.0,47.34653551567188
0.06595190485949119,2.491375486841826,0.9993003674170549,0.4934451629431973,0.12,1,98.22633674348086,12.72894696938207,99.96924198217955,59.15852370110071
0.04688305469022422,1.6838803282943025,0.489540310065224,0.5452529621268571,0.1703176475644146,1,96.96588206989277,7.100787525334961,99.96279098806183,59.57894182264017
0.017755672209794515,0.6885679048372133,0.7166438853799554,0.3672233596965799,0.15514440470743862,1,96.86807335106738,13.595803532592504,100.0,59.94194173110197
0.415984219009661,17.024880581989464,3.6971194068846494,1.0156550225228034,0.08,1,84.26186839440447,34.39770137111581,100.0,48.78400498216355
0.1447500878981575,4.220757397842209,3.013847896703994,0.7819935424805589,0.09,1,88.85327790529468,26.251843500462748,99.62550762606138,49.00354709119436
0.08208253489031084,2.811711168263447,0.8467538824276757,0.29383207130171873,0.12707226034869717,1,97.40733051019373,13.894598504802744,99.96642398266529,56.08164376127043
0.16792309523454896,6.698580424235923,2.6813381776950163,0.05,0.09,1,96.42306418215038,23.280760646664334,99.63140773964568,47.84822486132423
0.25842975405361523,11.569855879958222,2.1432694440584243,0.621331483411165,0.1,1,91.579279776728,20.444478858998274,98.71365047597908,48.779574041205734
0.2159392691354637,6.897638503695811,2.32594692149352,0.6271071510331132,0.1,1,91.43819489874016,22.71145580728998,99.2064678668373,48.983141778481695
0.03474096211796871,1.470726752175995,0.7573944540676366,0.01,0.14096017101854036,1,100.0,9.936356349706598,99.93725382647081,57.866098181634975
0.06633382367681646,2.733254438183219,0.869692404657893,0.05,0.13273523027939899,1,100.0,14.617547448656135,99.64392955776101,52.283511113571535
0.043250377747720926,1.5975821773119523,0.592951487251037,0.5635042492271451,0.1603805622092946,1,96.63905445939216,8.63146572758428,100.0,61.56507196911411
0.05285337736461384,2.121202805674498,0.6436873075115843,0.49179783644082237,0.17155329882447407,1,96.27998114682765,8.807419295316349,99.97180767120591,60.80377884929964
0.17757151219546027,5.718319455528923,3.3509959739672825,0.6322725951535874,0.08874430957824216,1,91.80966765555961,26.07787455736484,99.62339478122763,48.81684692037004
0.27182044021986684,7.318569546494349,2.17446818246112,0.7518759439218127,0.08932716464299555,1,93.03701997574674,22.569947048529343,99.215023612468,53.79485312599485
0.2077317288181745,6.960191136714467,2.162453968407541,0.575963587243092,0.1,1,95.72045775952053,23.349673226191555,99.22304780215121,57.77972195760326
0.23414480710381083,7.117780398338923,1.8795807886362697,0.8747458876935877,0.1,1,91.50320350612837,19.676840893366744,99.12846407246619,49.24136775031326
0.031077515143059658,1.3302574069004833,0.6382227049201143,0.010996562135850074,0.16815571447266625,1,100.0,11.18103660884781,99.96070262439522,57.97551353826599
0.020978383635941778,0.8051212336441309,0.6340303614574672,0.6168918140690722,0.18112032490258348,1,94.46857760705625,9.64787989045225,99.98664565290879,63.0885830634188
0.08462884927826625,2.7974974813351072,0.9545844452642618,0.9688454219021347,0.12,1,93.05124426667629,16.21909450258885,99.96188109906804,62.633395934854335
0.2973060159955086,16.699923328714927,3.5360331507624925,0.05,0.1,1,100.0,31.67166855867539,99.99,48.50414940595616
0.2352055409805094,6.481963736474416,1.6236214902964887,1.5402653298673576,0.11,1,84.67652541972163,18.347177959791413,99.44872296285072,52.482876813005916
0.20405959931456508,7.746114404976519,1.6597066591461602,0.05,0.10555184053264335,1,100.0,20.208920069165988,98.5687508158087,53.96923487178674
0.016940679758160625,0.7023777848138573,0.5736198769697551,0.5385396787792357,0.1943787842554741,1,96.501325104363,1.1481003033472204,100.0,62.50586133068182
0.20046721836864215,6.693629956074092,2.9049090192875062,0.5485062032357403,0.09,1,93.62065452124406,26.01519642769971,99.62960021110347,50.893976611709505
0.0325049717826906,1.3145367736559446,0.4638260259407109,0.05,0.22988290130108321,1,97.57252258783568,1.2594902213605081,99.99,51.17497040248025
0.14853177943335147,5.208167927819455,1.3490048174130191,0.6714225702202957,0.13730332611145984,1,93.29457655142568,17.494919383837207,99.78921548958017,48.83322906040039
0.2199473428548481,6.658318732484233,1.8536174478173097,0.6288982856512915,0.1,1,94.85250343613798,19.79210242091752,99.26652798757479,48.68130646995881
0.11101593480508738,4.880067889674229,1.4330290167582802,0.035893876722898205,0.11,1,100.0,18.493039161099333,98.97774054049249,46.58086401703521
0.03169818280401088,1.231189360804101,0.7084681006946031,0.04451512618618445,0.17269799381540368,1,100.0,8.672621201078652,99.94149500665308,57.36955717329115
0.03990478212285968,1.5746913741287714,1.4078614535281533,0.3321767917136925,0.15,1,96.1923042057195,15.012149518971047,99.97132140752554,51.69271225543003
0.06422141515161153,2.3443455391194536,0.5234957941789268,0.7614463526788166,0.16411581337357925,1,96.24194289565713,9.321204631225877,99.96285086910581,62.79788437838084
0.07901379159587014,2.834094879106071,0.5766852484258868,0.48553962402228334,0.1587553822888061,1,98.45643861780907,13.225075882358327,99.95331100341046,52.15708988352913
0.023427413555953788,0.9051869769868679,0.432168374349139,0.5618994038555523,0.1988328817248531,1,96.32394435134397,2.53829056478851,100.0,61.75958460676776
0.16266691326899946,5.5853624579980234,1.5379976975230307,0.6743078375164806,0.11136940751403594,1,93.55688118282914,19.4051493380903,99.2534243214137,57.748691377312056
0.016021,0.63,0.01,38.17822246704661,0.25,1,100.0,0.8,100.0,47.04763593482209
0.1823976774753652,5.29033994096919,2.8378068889347774,0.9331145252698061,0.09849978678530204,1,88.79912723807782,24.444915660026965,99.28624601384902,51.37220063327799
0.18670882523071905,7.338619728521267,1.5371850693329634,0.05,0.10350288274924688,1,100.0,17.542356814124066,99.0006276887925,47.449404183548054
0.023072086712064666,0.8372728469571951,0.9672212992595668,0.01,0.1816041036386329,1,100.0,8.817864114080056,99.95677938347184,46.856037318087836
0.19197634287321236,8.127740229608763,2.67671702503734,0.015552806001306523,0.09,1,92.09832054471981,25.652764937142468,99.4721933492302,47.81178317674083
0.28101443390120806,10.670959460582926,1.9172945782801272,0.05,0.09096455741478565,1,100.0,19.078037597214678,98.6053084647049,47.47642764492823
0.031937013900595855,1.223737069923978,0.39991654670816446,0.4597030817028055,0.17326887065002625,1,97.60413157869564,11.095960345245047,99.99,61.052859962350006
0.027823725562177326,1.1036288797422755,0.474755273135243,0.5814147995488016,0.1862580519037261,1,96.4857782353486,9.037631203301812,99.9810379943111,62.22233827817473
0.12898566466744807,4.253149677947718,2.5497885039037174,0.5439172735885214,0.0983515250092496,1,95.86383053142882,23.458563389372085,99.39026999298673,48.022073990725865
0.025314245253291262,1.028004248270861,0.7799260968460221,0.5139451297739296,0.11541305983212267,1,97.21144759594776,13.131852073353064,99.99,60.51686071217315
0.0518397811523591,2.031687062522202,1.1734462624353992,0.09054254486920986,0.12,1,99.77076117292631,17.2110583930162,99.81486362881283,48.19377463374819
0.0758957458647659,2.415153506560004,1.1797082586654728,1.1337611263843637,0.12787161391834156,1,90.5236162121854,15.609861657190962,99.72593902006143,58.65306745980162
0.2255618414351879,6.2869444050919245,5.532160111323453,0.6260070520362049,0.06544434491394858,1,91.05900256874176,28.572344495851954,99.67558015153853,47.93601686122733
0.17320595493339316,6.794401528498307,2.9405756201915696,0.05,0.07667594932389454,1,100.0,23.038155768807197,99.59724185703908,47.76464594272316
0.019960513575081724,0.8439869368799168,0.3147059506455159,0.05,0.2245661411812585,1,99.47307711300306,2.8105762454165077,99.99612439948761,59.68071190434465
0.21851801063615076,6.777329714144327,4.868665313216302,0.5627896259312463,0.0717147154328137,1,93.96057985496554,27.790324135643072,99.74705130152354,48.49019768260999
0.11193053687481491,3.381642516716903,1.10906017433913,1.2330912110552332,0.1322079845916101,1,91.09592673787492,16.793878988034283,99.7397477371278,51.626215752648456
0.06724650430537851,2.164498216790986,1.180608539098136,1.004465559485945,0.12617859007456286,1,90.77181196457282,15.38137884665613,99.64663178937772,62.97031029525209
0.033500182968077566,1.2501412086335613,0.6240587918554478,0.5805189184786586,0.1749627806772185,1,96.02270250076786,9.570778710812217,99.97026435432127,61.36646628518855
0.13002893114287023,5.261289058329688,2.599295061574017,0.05,0.09,1,100.0,24.91029194872615,99.09033118256181,47.96714290971249
0.3132913788576647,6.962936920844894,2.7959762435706437,0.8034922930100286,0.07520664139895691,1,90.86570831918769,23.30348110001382,99.04903094717548,49.471164115441006
0.05663701196028127,2.382144112000537,1.8886689633238116,0.05532596901537406,0.08,1,100.0,26.988788648686242,99.5534735760434,47.34559557694967
0.01628743422675662,0.6452979392533241,0.6183825400493743,0.5456107597044932,0.21961317502778782,1,96.09621065600442,6.771147788188825,100.0,60.27701232085188
0.16634631454982943,4.981654808245694,1.9461328163383251,0.9766366676006238,0.11,1,90.40774653876451,21.362181893846795,99.45452760208313,54.737755999923586
0.07930073232229427,3.037591081111286,1.7861156826122557,0.022519487203775307,0.10618937866766777,1,100.0,23.43638672187817,99.06951031762333,47.331637509096595
0.047303696453902894,1.796813413411292,0.5474965153311703,0.5297560476481629,0.1667283297165282,1,96.73385588143509,8.654993933686818,99.80429515742712,59.540038133496296
0.17284578523436211,3.836054380991393,1.9349084624482056,1.5024055602051143,0.1,1,84.48446182517442,20.355927765028035,99.36670696806664,50.99697427180866
0.08590129092650603,3.314235807022676,0.9980248566751682,0.6838295135971955,0.13302897882717465,1,94.13514766451,15.470108422521,99.51069284442902,59.39225304543948
0.07024751964699331,2.8487059726600155,1.1725942791264001,0.4091104357812221,0.1,1,98.6753841697819,18.41874910938337,99.82400789076108,59.33751518197798
0.03245859207323075,1.1715872653209056,0.7081299450199934,0.6169116668994837,0.16017989238581745,1,95.89068106665145,7.628356894762753,99.97429374273199,62.14965940812155
0.2121670468136458,6.883727582790735,2.789440922195319,0.5773834635167261,0.09,1,95.2467604239333,24.80442245523003,99.59608075144524,48.20269349151456
0.14770753852425644,4.460049292252699,1.5730668325513137,1.2271108924198642,0.1189949446181219,1,84.42341349209923,18.08200244497728,99.16421345240073,53.50410491215114
0.07150327660932897,2.6111387746519736,0.41731623987443345,0.7068492723229428,0.17240007225463927,1,95.9464830154396,8.627080178084395,99.87132916261821,61.025738268457104
0.1901183520263671,5.814752855693198,1.8179660407866447,0.9774858735926819,0.1,1,92.04232596800684,18.137858299901147,99.00915631209976,58.80951458360385
0.02127077684591258,0.841700938683779,0.3316708429046013,0.45151584641384523,0.19393579993678625,1,98.99425064788657,5.087016810420629,99.96889171415012,59.133310212474086
0.08853051589430677,3.01808171240725,0.78224796425521,0.6146327733156747,0.1253357909258557,1,96.45105456252601,12.897628679008033,99.94069854304013,60.23007815277415
0.1295525829150371,4.729138723481294,1.8704052932055684,0.5881626957214015,0.11,1,93.9676120022595,20.87345176460818,99.32620054841006,48.58668433402346
0.18888311420768064,5.537829363169363,1.9628404896732297,1.3902048145581856,0.1,1,84.96024685962497,21.156786263962896,98.64939644504996,52.06704566032571
0.02631535209310923,1.1227156561538565,0.46923283087571227,0.05,0.2462192110999256,1,100.0,1.560075197977557,100.0,54.594699661517716
0.02909699166775815,1.1722747936157936,0.8778994781209993,0.05,0.12,1,98.7891375267812,16.905165234621162,99.97760260555371,57.43338844941331
0.21938690677071548,7.912235274015253,2.6535489378987687,0.559346140231914,0.09,1,92.58711578837423,24.707545471363737,99.19949429281881,48.2703914873063
0.05540003151277823,1.8434643118100162,0.7705629716935845,0.5703470555106678,0.1336998988507217,1,95.83344156711568,12.349555647238423,99.97414904676818,61.198992524325575
0.02527388151562553,0.9820776969936629,0.5740169422975863,0.4576689034117756,0.17004087155579645,1,97.87055992945517,10.124558039853287,99.94541194894826,54.828036279265085
0.08116253801519857,2.8786880003717705,1.7740905576876442,0.4944784403220985,0.09729159582163698,1,98.2178190525679,21.30738502562853,99.87988102831817,56.42500283987277
0.27236769071994155,9.729239007315282,2.203908120232191,0.5253151776928869,0.09,1,97.37332452511426,22.904657083135024,99.55378131851802,47.93186014752985
0.04819789967324229,2.0062409917703974,0.7582018231499718,0.033286583007245615,0.14125075945328272,1,100.0,8.33106836959782,99.87741871848378,57.34258663912612
0.01968965514976993,0.7756002851779498,0.5688532378163054,0.5274917911226891,0.1910742649860524,1,97.15967626648396,2.547849656517225,99.99011151555807,60.169050234212854
0.032680310148142114,1.2738032447463907,0.5859357735334139,0.46385916736508426,0.16486885571224788,1,96.83597240918084,11.245318619578,99.96855285261518,60.49183037204248
0.31380097189370937,8.422004454663918,3.8889616686742325,0.602276255998422,0.0750671985529899,1,95.73799056987464,25.164148272263528,99.4984067010071,47.36523315198297
0.23781866803733961,7.615872782969834,2.2141902574406456,0.534282395601928,0.09153884484442719,1,96.63102980273011,23.02148251798182,99.64665308686571,48.798717515549605
0.20339074775949062,8.587203898226146,3.769150646230717,0.28391487876057464,0.1,1,88.82103500016606,25.89873384552712,99.96620806156335,47.97787056539919
0.43698569405468907,17.133550775251646,3.743709472148331,0.6881440788965396,0.08,1,79.36532702591231,40.30759376827207,100.0,51.45146136910957
0.03437210260891724,1.4096905090753542,0.7724297296501524,0.1480006202447648,0.1766762339347339,1,97.33903216599575,10.720647557609674,99.9740220217572,57.75957267111676
0.4414582744956144,11.854931452404191,2.3697954528584737,0.5566692332130994,0.06341831941492165,1,96.99303447262845,20.82452949559073,98.59361903687255,48.25824135194838
0.07137326665779382,2.7240382575241866,0.733393407242359,0.5026061590927401,0.14767856417546296,1,96.71587652906311,11.881352619080268,99.9586058549406,60.129312055663306
0.029474094796401406,1.113848815123683,0.5856362603737088,0.6082037306447591,0.19015134691125501,1,96.1574445989063,8.411642333879444,99.99,61.563215912320544
0.12946663315440876,5.506528857426817,1.4454654068793287,0.04702341206826921,0.12,1,100.0,15.049556577432996,99.23882309004851,46.908472598179685
0.05829847450707961,1.9875265648226659,0.6246427621805499,1.0557610474430459,0.16008807177320464,1,93.41238411103066,11.223764389271565,99.89472410205785,63.28146691891288
0.181217166097815,7.338749193324428,1.875984490985621,0.05,0.09041176737690487,1,100.0,23.881232814032213,99.09050732508962,56.08157479725555
0.23750132083655018,8.898734913450916,1.0863260783295028,0.1929294987449724,0.1,1,100.0,16.25509795190061,99.44364096282511,47.91659743684975
0.1577763867567252,6.0442062973215265,1.5941440622715948,0.05,0.12,1,100.0,18.696560243814496,99.62974243401747,58.41544212079653
0.025092802663254737,1.0444620523440487,0.7475056509638567,0.44101110705953916,0.12,1,97.24345963605191,11.717817765095342,99.98782837142865,58.84166840636949
0.05611691807014218,2.270578982437654,2.0760435112718243,0.5733397157823428,0.11,1,91.4278140101311,23.436891632087697,99.67831689253275,48.94368824187883
0.016537568741278017,0.6677614807335883,0.6519193166418722,0.05,0.1822391176002457,1,98.06354396952933,7.9603814899684915,99.9789664621143,59.505816609308944
0.04531682094256991,1.72870077167264,0.9677473446046228,0.3742245999371621,0.11512555157703531,1,97.43666600465225,14.095454206789057,99.98458717243271,59.28314043467052
0.061431083760588354,2.393807888366131,0.7797103407123317,0.30796543542210186,0.1414692101595455,1,97.87799144447905,9.174292942279708,99.95936304114734,59.18162320005897
0.04669256518959738,1.9071433840129508,0.5702568731187848,0.5092781185494973,0.15,1,98.43231518948353,10.99301063796352,99.97832768795271,59.36909830285621
0.4425167733515095,17.36842608062278,2.87350194903471,0.5913942449847723,0.08,1,95.12366299163601,28.026909173730765,100.0,48.710511322158
0.19523658220097626,5.859710874803655,1.9004398903149633,0.7605472280053884,0.1,1,92.9114972327658,20.13105081596916,99.00979910814098,49.55891658257941
0.20564814834217515,5.4890526483363935,2.9727088110667217,0.9078139428027442,0.08383443516638123,1,89.25729758230466,26.138286598250833,99.52216581135771,49.24835013112477
0.032084603560703265,1.2016686616903458,0.604654024008434,0.5114414929131692,0.23350376989292107,1,96.04855546268186,4.301294900098332,99.99,59.944555209620404
0.2966076073868298,16.865617725222513,3.3929960637294085,0.05,0.08,1,100.0,22.74477278227917,99.4530553388412,46.911970614816674
0.2050866370726397,8.748802046871072,1.9703174972323672,0.05,0.08665749605184467,1,100.0,20.45886604467102,98.62924040184485,47.71261187858281
0.1609614269870215,4.61597145447189,3.4817999596789444,0.5225018722961678,0.08,1,96.98011945934891,25.748987485533238,99.5895500764354,47.38480944733234
0.20673119177292273,7.542300235016669,0.7501852747035714,0.16196953120769195,0.1395229968059684,1,96.50458253207229,13.086134346065071,99.60588103286955,48.086547462713604
0.17697574538960967,5.290525043129871,1.3610901757428704,1.013647682232842,0.11,1,91.68895582745277,19.905258864160547,99.33918966432982,62.84734154833925
0.20452340263996188,5.644008775981233,3.0030658009334426,0.8190024816945966,0.09,1,88.97635671607668,24.415618541609533,99.61784585672075,50.05629871956411
0.21376834407687131,6.961801494098623,1.6358392924477623,0.6504340635402799,0.10528014832600151,1,94.01394763590146,19.742343121016948,99.21787894717971,48.85880028633135
0.03776965758315467,1.3324127465593985,0.5655028748873647,0.5254039391707918,0.16371185077075348,1,97.38108582421346,3.8527155807756452,100.0,59.79059585490499
0.027032264117970547,1.1369549920021638,0.6340516188725619,0.19362198837654082,0.23033269227070036,1,95.75732452579804,5.222553733648785,99.98720801096188,59.94218993346639
0.03680599419631952,1.5422874794746215,0.8177003508997528,0.5353803302487917,0.14373175065718202,1,96.18226481033244,14.66216939488929,99.95696195754759,59.97520875876831
0.20559416909225092,5.931183796918554,1.6833301332152641,1.1034556524052237,0.10749664270658638,1,90.5761251217713,19.57926441756118,99.22945007828199,49.47701777705758
0.3453355467027841,11.507351921384052,3.6806736458246982,0.7027108939954919,0.09,1,84.429816953492,29.49383118623902,100.0,51.68770748888983
0.30053845306973836,9.439083998745145,2.002908168991897,0.559614431854512,0.09937663377017587,1,98.2650827235351,21.871269487820232,99.63328093570233,48.25003722045665
0.03015515703764199,1.1223285178834819,0.6471548344044398,0.5849378095618616,0.16686818764834455,1,96.46801567631972,14.087304538492722,100.0,61.23959410448016
0.06953846606509441,2.8185052663260426,0.7035790813270986,0.05,0.15680431235696676,1,100.0,10.257518742468646,99.76583595193452,57.93969742293846
0.021373102494358743,0.8843351308177585,0.47339570045618495,0.2492716864094581,0.20967282811517396,1,97.33567119937196,7.641505146945337,99.98921757388871,60.58983836639299
0.1933394293339364,7.882800891056378,2.992720194366921,0.05,0.06523751861557486,1,100.0,22.90948676221512,99.575411291102,47.74789981378498
0.04405685497506806,1.7987303346266639,1.3963794814609016,0.05,0.1,1,100.0,22.295945207432236,99.69776106564021,47.52832208123769
0.2281139840736387,7.861114401023067,0.9067383623022693,0.5210764771053088,0.11,1,98.06586158309482,14.044223541099418,99.92293121144587,56.64829030814672
0.16779781437187674,5.81197054565449,1.3631034105330149,0.6031159364348747,0.11968257871371588,1,95.23641307463546,18.516512990699006,99.38496505642958,48.72695584372483
0.07863199320273309,3.2327664001953447,1.3877654839033051,0.13806696348108394,0.13476040669365655,1,96.61969066368864,16.99116806533815,99.2535975681924,47.80613816280219
0.04674693387384658,1.6198030616500088,0.5959783621586926,0.6079146241366101,0.1625867067301527,1,96.04565360468726,8.894232990278235,99.9631836321136,61.80052345120334
0.196883267389264,5.965362368136316,4.124228127298063,0.5886065265616564,0.08,1,91.8080002336286,26.671645502124317,99.72156506832651,55.71526575310664
0.10083777719690118,3.569831291714129,0.8747797452728875,33.64714385923768,0.124270422512698,1,91.56872739731187,15.425602508566163,99.55338098306667,50.52682011292594
0.09610017341621058,2.772986909770095,0.7671982784351826,0.8944967332991802,0.14266450128164393,1,93.53952014371393,13.209139976819998,99.96501879192436,61.88064626437996
0.08353396894457768,2.8766719493637307,0.6919412446943398,1.4284589715103408,0.15,1,93.71357773054874,11.18343699422986,99.81561810507131,49.33789595723758
0.07533131264498284,2.745640641468666,1.644146891849162,0.6225197991893785,0.12130391243132568,1,93.51858794863304,19.09271922981144,99.50384320687407,58.78278634140987
0.11171149036529743,5.363488772626902,1.6809821256166748,0.05,0.12,1,95.78540258881165,19.76468841882745,99.24382855525302,47.95085275374914
0.26032315773826437,7.613131966376478,3.0061535152307344,0.656390189447339,0.09,1,93.37488615705834,23.184271269007997,99.60742320342072,50.39603376846366
0.28046391151226613,9.38045138684404,3.6324468116082054,0.5402818488879538,0.08662132610300406,1,91.55594590745511,28.89820764369673,99.8274809825902,48.48825299335593
0.20696476683712273,6.305136392997834,4.262191500724148,0.6051426284989194,0.0723379239744096,1,92.11566629955749,30.213549928609805,99.66322213966507,48.523231073319636
0.1541738162229443,4.955186092523075,2.1412198288447426,0.8492691441459234,0.1,1,90.08194123759522,22.92435894495247,99.2110900089855,51.06411892762144
0.19134873485556853,6.410775175038162,1.8908902792025413,0.5685569826145241,0.10274993892052611,1,96.46338113502115,21.1136477060055,99.17751777976142,47.99075269755486
0.41792733035928625,8.122312221350455,6.1814709721572285,1.037683392689017,0.06004851650335849,1,87.19678269834968,29.29769634939224,99.96809550603076,49.36545609379246
0.08220023353127795,2.833372809300512,0.7738317766876601,0.6726172506494807,0.13524886346673762,1,95.10496813624087,12.894777746842811,99.94268136862527,62.096094493643086
0.17647265571019177,7.043260924945531,2.022432242350265,0.01507962113790387,0.09693226308389044,1,98.73766041846065,20.74450667997674,99.28620559759996,47.84405710087098
